id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
6GWS0Nb3ybf3tQXZ0FlfZf,0.972,0.368,205.467,0.111,0.000913,0.247,4,0.154,7,192920,-3.626,0.213,1,audio_features,spotify:track:6GWS0Nb3ybf3tQXZ0FlfZf
0suSGhtdfeYUdvVyedEqEj,0.921,0.489,135.215,0.0642,0.0228,1.15e-05,4,0.706,1,217073,-5.545,0.82,1,audio_features,spotify:track:0suSGhtdfeYUdvVyedEqEj
6k1njNBYUIQgWJLG4ed26y,0.938,0.235,106.029,0.0448,0.159,0.0,4,0.646,11,208107,-3.453,0.888,0,audio_features,spotify:track:6k1njNBYUIQgWJLG4ed26y
5hN8B7iH9FsMgZFkyJtVcC,0.394,0.107,77.057,0.0358,0.779,0.882,4,0.322,9,354240,-13.664,0.408,0,audio_features,spotify:track:5hN8B7iH9FsMgZFkyJtVcC
7cyBF0sJTJPENujBR6A4xV,0.75,0.0657,173.075,0.0367,0.00185,2.85e-05,4,0.475,8,239133,-4.175,0.789,1,audio_features,spotify:track:7cyBF0sJTJPENujBR6A4xV
6rUp7v3l8yC4TKxAAR5Bmx,0.83,0.139,89.342,0.0421,0.00461,0.0,4,0.498,6,231480,-5.157,0.453,0,audio_features,spotify:track:6rUp7v3l8yC4TKxAAR5Bmx
1CmUZGtH29Kx36C1Hleqlz,0.526,0.0457,94.992,0.293,0.0619,0.0,4,0.781,6,235613,-6.985,0.662,0,audio_features,spotify:track:1CmUZGtH29Kx36C1Hleqlz
5FuEWRr8HDGflDjanvhjEA,0.817,0.372,90.264,0.045,0.00228,0.00417,4,0.396,6,231133,-7.282,0.0992,1,audio_features,spotify:track:5FuEWRr8HDGflDjanvhjEA
31lfyYYQWtIimAsnhRE8fS,0.502,0.368,121.994,0.0342,0.0587,0.799,4,0.715,1,397547,-10.677,0.433,1,audio_features,spotify:track:31lfyYYQWtIimAsnhRE8fS
25IQQqFSUSR1v3Bviwf63S,0.774,0.221,88.513,0.0277,0.0144,0.00125,4,0.564,5,284120,-6.184,0.406,0,audio_features,spotify:track:25IQQqFSUSR1v3Bviwf63S
4370odM95PErS5m77VIIuO,0.844,0.275,101.792,0.0519,6.35e-06,0.595,4,0.289,9,158080,-5.987,0.505,1,audio_features,spotify:track:4370odM95PErS5m77VIIuO
2uSm1JLDDf3boxe4gg5zzD,0.818,0.0843,130.102,0.0411,5.63e-05,0.71,3,0.551,4,550275,-9.395,0.357,0,audio_features,spotify:track:2uSm1JLDDf3boxe4gg5zzD
2gTSXmvqqK62Ln6dj40tAb,0.819,0.453,160.074,0.0548,0.061,0.00441,4,0.616,2,202653,-6.136,0.676,0,audio_features,spotify:track:2gTSXmvqqK62Ln6dj40tAb
6Q6b4kLg9QfV0hW9u4PKUM,0.875,0.121,162.826,0.0765,9.7e-05,0.0,4,0.335,4,179013,-4.499,0.448,1,audio_features,spotify:track:6Q6b4kLg9QfV0hW9u4PKUM
3tQBAlyF8P0rz21o723gB0,0.87,0.12,164.56,0.123,0.0401,0.0,4,0.274,10,173667,-3.619,0.552,0,audio_features,spotify:track:3tQBAlyF8P0rz21o723gB0
3dz0ICCUhjDcJ4MIAsXGfo,0.967,0.442,113.017,0.0601,0.0483,0.000276,4,0.641,5,238787,-4.289,0.725,0,audio_features,spotify:track:3dz0ICCUhjDcJ4MIAsXGfo
3u1Er1rkjn1oSz1xdZH3ZD,0.967,0.442,113.017,0.0601,0.0483,0.000276,4,0.641,5,238787,-4.289,0.725,0,audio_features,spotify:track:3u1Er1rkjn1oSz1xdZH3ZD
3GU06GclsVMU1etMcXieKL,0.84,0.105,90.007,0.0547,0.00727,0.0,4,0.669,7,248600,-5.634,0.467,1,audio_features,spotify:track:3GU06GclsVMU1etMcXieKL
2HURA3JaVr4Fwm5ye4sSCU,0.716,0.134,137.092,0.0333,0.135,0.71,3,0.764,2,332387,-7.965,0.631,1,audio_features,spotify:track:2HURA3JaVr4Fwm5ye4sSCU
03TygTF4aiz0wmyt8hlC27,0.929,0.0934,110.002,0.104,0.000173,0.0148,4,0.553,1,313040,-6.83,0.371,1,audio_features,spotify:track:03TygTF4aiz0wmyt8hlC27
1MQSxIWMpf8MVz99DARrPX,0.903,0.333,119.05,0.0496,0.00445,0.000354,4,0.548,7,250960,-4.057,0.529,1,audio_features,spotify:track:1MQSxIWMpf8MVz99DARrPX
5TF5HuVcofADWCHlvnQnkf,0.77,0.0928,125.022,0.0591,0.000166,0.845,4,0.799,0,391560,-10.244,0.234,1,audio_features,spotify:track:5TF5HuVcofADWCHlvnQnkf
2pwKuWR6PBtvxf38pb7Fov,0.807,0.112,128.012,0.0455,0.000446,0.869,4,0.575,9,341250,-6.256,0.17,0,audio_features,spotify:track:2pwKuWR6PBtvxf38pb7Fov
04ARQAICk5wI9egGSlsY8C,0.969,0.396,124.955,0.0806,0.000416,0.899,4,0.648,8,354307,-8.84,0.155,1,audio_features,spotify:track:04ARQAICk5wI9egGSlsY8C
3WiQ6zAIAy9u10eNzMMmgg,0.923,0.12,115.952,0.0317,0.157,4.43e-05,4,0.612,9,295987,-3.879,0.959,1,audio_features,spotify:track:3WiQ6zAIAy9u10eNzMMmgg
6mowJOVCvHAfAR5gqMBd2Z,0.632,0.0403,97.923,0.113,0.0471,0.00336,4,0.778,2,261493,-5.314,0.657,1,audio_features,spotify:track:6mowJOVCvHAfAR5gqMBd2Z
71d7WvIwlwGb4auBugK2JQ,0.889,0.147,94.934,0.0513,0.00732,0.00889,4,0.524,8,209213,-5.258,0.372,1,audio_features,spotify:track:71d7WvIwlwGb4auBugK2JQ
0ecTXqWGqI88jHw2zj3dRQ,0.873,0.158,132.112,0.0405,0.000181,0.0055,4,0.447,1,259493,-5.016,0.0862,0,audio_features,spotify:track:0ecTXqWGqI88jHw2zj3dRQ
3AA8xNhDC0MpqwkGX3EP5V,0.553,0.0646,119.7,0.107,0.0492,0.00607,4,0.755,6,266600,-9.449,0.836,0,audio_features,spotify:track:3AA8xNhDC0MpqwkGX3EP5V
7L9VK7u1DhNniJ5l81Y8VP,0.672,0.264,180.579,0.0347,0.141,5.25e-05,3,0.341,0,362240,-6.686,0.363,1,audio_features,spotify:track:7L9VK7u1DhNniJ5l81Y8VP
10ViidwjGLCfVtGPfdcszR,0.59,0.124,111.739,0.0327,0.32,0.000389,4,0.545,2,306320,-6.693,0.127,1,audio_features,spotify:track:10ViidwjGLCfVtGPfdcszR
02RDt0n6EXpYemu5mhMxjh,0.96,0.135,105.009,0.0933,0.0013,0.000306,4,0.588,9,302613,-5.216,0.321,1,audio_features,spotify:track:02RDt0n6EXpYemu5mhMxjh
2dgt3DqMBqxZP47aIbilx4,0.813,0.43,159.87,0.105,0.00653,0.0,4,0.529,7,159467,-5.252,0.665,1,audio_features,spotify:track:2dgt3DqMBqxZP47aIbilx4
5DsD9rUwGiiWZxyDPkm48V,0.901,0.576,110.819,0.106,0.000198,0.0,4,0.313,1,229560,-3.266,0.427,0,audio_features,spotify:track:5DsD9rUwGiiWZxyDPkm48V
4YG5UetCxN2DNclG774Yuv,0.285,0.169,129.901,0.0293,0.849,0.0,4,0.556,5,233293,-13.121,0.189,1,audio_features,spotify:track:4YG5UetCxN2DNclG774Yuv
7DRVtjX1nTtEqyYByhvxDG,0.935,0.292,135.957,0.102,2.27e-05,0.000937,4,0.417,4,222627,-3.505,0.254,1,audio_features,spotify:track:7DRVtjX1nTtEqyYByhvxDG
0bHD1nLe7Nhw55ZGJ92332,0.914,0.22,170.199,0.0431,2.86e-05,0.0282,4,0.42,6,286467,-4.322,0.301,0,audio_features,spotify:track:0bHD1nLe7Nhw55ZGJ92332
6HeFCUg1F1v0bnE3JFTlxz,0.864,0.313,123.861,0.0378,2.05e-05,7.27e-05,4,0.514,11,266533,-3.817,0.698,0,audio_features,spotify:track:6HeFCUg1F1v0bnE3JFTlxz
5TOYgNohZAFEPOtnchPhZS,0.734,0.337,116.336,0.0375,0.000128,1.05e-05,4,0.632,9,267560,-5.179,0.645,1,audio_features,spotify:track:5TOYgNohZAFEPOtnchPhZS
0xMgRt36DpWa7QKNYZy0e4,0.848,0.205,138.959,0.0433,3.79e-05,8.58e-05,4,0.576,0,231933,-4.145,0.748,1,audio_features,spotify:track:0xMgRt36DpWa7QKNYZy0e4
58Tvgc5VvicQbsPm3uxlCo,0.843,0.0317,109.994,0.0434,0.109,0.352,4,0.644,9,344727,-5.696,0.56,0,audio_features,spotify:track:58Tvgc5VvicQbsPm3uxlCo
27L8sESb3KR79asDUBu8nW,0.75,0.0808,118.015,0.0413,0.0021,1.85e-05,4,0.774,11,197987,-4.927,0.925,0,audio_features,spotify:track:27L8sESb3KR79asDUBu8nW
1ccZYPwPb9Nbm1ITmsaK5h,0.372,0.0884,121.01,0.127,0.12,0.867,4,0.84,0,445696,-12.876,0.572,1,audio_features,spotify:track:1ccZYPwPb9Nbm1ITmsaK5h
7pMVB2oz4Q4SlfTvvevNro,0.556,0.0866,85.158,0.0281,0.0904,0.0334,4,0.678,0,303133,-7.423,0.405,1,audio_features,spotify:track:7pMVB2oz4Q4SlfTvvevNro
1cobw4LxiqZcM0SoYSTarD,0.837,0.112,79.521,0.0543,0.0232,5.51e-05,4,0.455,11,235547,-5.179,0.387,1,audio_features,spotify:track:1cobw4LxiqZcM0SoYSTarD
6Z6FeoFo2B1DzndiuImcLb,0.77,0.115,125.982,0.0326,0.000263,0.0309,4,0.613,9,265198,-6.224,0.726,0,audio_features,spotify:track:6Z6FeoFo2B1DzndiuImcLb
2HFvx68M1k3Ct9kzLtOTPG,0.256,0.199,163.231,0.0295,0.726,0.0,4,0.463,7,138159,-9.748,0.388,0,audio_features,spotify:track:2HFvx68M1k3Ct9kzLtOTPG
2CCYWy0SVgESfiR0g70tyW,0.713,0.867,84.48,0.263,0.0507,0.0,4,0.718,6,289173,-6.442,0.731,0,audio_features,spotify:track:2CCYWy0SVgESfiR0g70tyW
0J7dFfKOGIbsOQumRv1Pe3,0.456,0.0748,139.898,0.169,0.306,6.63e-05,4,0.872,9,178533,-6.955,0.724,0,audio_features,spotify:track:0J7dFfKOGIbsOQumRv1Pe3
4C0PqltKur5SJW7uWI9eOl,0.537,0.19,120.009,0.0456,0.0311,0.745,4,0.81,5,488269,-9.836,0.663,0,audio_features,spotify:track:4C0PqltKur5SJW7uWI9eOl
70TZzHXnNrcSJPJxgpsAAy,0.88,0.0721,75.069,0.0341,9.93e-05,0.0103,4,0.42,11,247400,-4.102,0.307,0,audio_features,spotify:track:70TZzHXnNrcSJPJxgpsAAy
6vc2hVndBHlVFTDZsxHOhb,0.839,0.106,115.992,0.0325,0.534,0.886,4,0.702,11,101750,-9.544,0.764,0,audio_features,spotify:track:6vc2hVndBHlVFTDZsxHOhb
6rxEjkoar48SssZePbtb2x,0.486,0.084,122.908,0.0309,0.818,0.374,4,0.765,11,201947,-12.379,0.422,0,audio_features,spotify:track:6rxEjkoar48SssZePbtb2x
2g2a5kDeZexbUTD8abcvm6,0.93,0.0686,106.22,0.0374,0.00043,0.0,4,0.62,1,190173,-3.685,0.609,1,audio_features,spotify:track:2g2a5kDeZexbUTD8abcvm6
5pprMm8skaIumWGuksypXt,0.519,0.0949,175.094,0.0358,0.328,0.748,4,0.477,2,310693,-12.461,0.102,1,audio_features,spotify:track:5pprMm8skaIumWGuksypXt
42nIqUkzDSDkTaLHIRzTnW,0.771,0.266,168.165,0.0423,0.000874,8.98e-06,4,0.373,6,187001,-5.699,0.419,1,audio_features,spotify:track:42nIqUkzDSDkTaLHIRzTnW
6S8SFLXVKfC8MGMmFwICnv,0.611,0.0989,147.705,0.0337,0.334,0.000537,4,0.217,6,208800,-8.552,0.0859,1,audio_features,spotify:track:6S8SFLXVKfC8MGMmFwICnv
0CJqv5aXnfTcJ2cmk8YjEZ,0.557,0.209,154.177,0.066,0.0655,0.0194,4,0.667,0,227857,-5.923,0.372,1,audio_features,spotify:track:0CJqv5aXnfTcJ2cmk8YjEZ
0qgiFuYhYuwtFXEwYakddE,0.683,0.142,95.732,0.0316,0.303,0.000132,4,0.507,7,310600,-8.079,0.901,1,audio_features,spotify:track:0qgiFuYhYuwtFXEwYakddE
0KhVaD12zwlyXWuj4bnSDS,0.436,0.162,128.957,0.0374,0.865,0.0503,4,0.772,7,227323,-10.906,0.628,0,audio_features,spotify:track:0KhVaD12zwlyXWuj4bnSDS
2iT6KpnSX7pxUCnfi95iQK,0.968,0.11,163.042,0.129,6.97e-05,7.57e-06,4,0.363,3,201907,-3.627,0.188,1,audio_features,spotify:track:2iT6KpnSX7pxUCnfi95iQK
6RCOq0FwQ2RFxQ4KVPlzRd,0.665,0.15,75.679,0.217,0.647,0.0,4,0.357,4,301093,-7.905,0.193,0,audio_features,spotify:track:6RCOq0FwQ2RFxQ4KVPlzRd
1lgDTQ5eDZUMhTuEuaZFtI,0.726,0.0983,82.947,0.0399,4.42e-06,0.000116,4,0.364,1,175027,-5.42,0.417,1,audio_features,spotify:track:1lgDTQ5eDZUMhTuEuaZFtI
3yBbBGjZoSauwPk1i8jUv6,0.386,0.11,128.005,0.0652,0.0049,0.902,4,0.908,11,238266,-10.791,0.368,0,audio_features,spotify:track:3yBbBGjZoSauwPk1i8jUv6
71DcTTRfdZfLByBjaGpTcT,0.436,0.0759,141.18,0.0308,0.762,2.87e-05,3,0.437,9,296280,-8.518,0.282,1,audio_features,spotify:track:71DcTTRfdZfLByBjaGpTcT
5VZ1wPahOT6qzF0AviSqHg,0.924,0.282,138.93,0.0744,0.000278,0.00109,4,0.293,7,238867,-4.208,0.41,1,audio_features,spotify:track:5VZ1wPahOT6qzF0AviSqHg
3H7C3goOS2cQA4KP11fufE,0.743,0.19,127.035,0.35,0.00967,0.0325,4,0.752,5,325584,-7.126,0.713,0,audio_features,spotify:track:3H7C3goOS2cQA4KP11fufE
3wQ3caMnD7g0xbAru0Z9Aj,0.797,0.0808,124.377,0.0314,0.196,0.91,4,0.743,10,265840,-8.3,0.362,0,audio_features,spotify:track:3wQ3caMnD7g0xbAru0Z9Aj
